row_type,entity_id,slug,family_id,deployment_class_id,profile_path,source_path,source_schema_version,provenance_status
model_deployment,llava-34b:5,llava-34b,llava,5,models/llava-34b/5/profile.json,data/generated/pages/models/llava-34b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-34b:6,llava-34b,llava,6,models/llava-34b/6/profile.json,data/generated/pages/models/llava-34b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-34b:7,llava-34b,llava,7,models/llava-34b/7/profile.json,data/generated/pages/models/llava-34b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,llava-7b,llava-7b,llava,,models/llava-7b/model.json,data/generated/pages/models/llava-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,llava-7b:3,llava-7b,llava,3,models/llava-7b/3/profile.json,data/generated/pages/models/llava-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-7b:4,llava-7b,llava,4,models/llava-7b/4/profile.json,data/generated/pages/models/llava-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-7b:5,llava-7b,llava,5,models/llava-7b/5/profile.json,data/generated/pages/models/llava-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-7b:6,llava-7b,llava,6,models/llava-7b/6/profile.json,data/generated/pages/models/llava-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-7b:7,llava-7b,llava,7,models/llava-7b/7/profile.json,data/generated/pages/models/llava-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,llava-llama3-8b,llava-llama3-8b,llava-llama3,,models/llava-llama3-8b/model.json,data/generated/pages/models/llava-llama3-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,llava-llama3-8b:3,llava-llama3-8b,llava-llama3,3,models/llava-llama3-8b/3/profile.json,data/generated/pages/models/llava-llama3-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-llama3-8b:4,llava-llama3-8b,llava-llama3,4,models/llava-llama3-8b/4/profile.json,data/generated/pages/models/llava-llama3-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-llama3-8b:5,llava-llama3-8b,llava-llama3,5,models/llava-llama3-8b/5/profile.json,data/generated/pages/models/llava-llama3-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-llama3-8b:6,llava-llama3-8b,llava-llama3,6,models/llava-llama3-8b/6/profile.json,data/generated/pages/models/llava-llama3-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-llama3-8b:7,llava-llama3-8b,llava-llama3,7,models/llava-llama3-8b/7/profile.json,data/generated/pages/models/llava-llama3-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,llava-phi3-3.8b,llava-phi3-3-8b,llava-phi3,,models/llava-phi3-3-8b/model.json,data/generated/pages/models/llava-phi3-3-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,llava-phi3-3.8b:3,llava-phi3-3-8b,llava-phi3,3,models/llava-phi3-3-8b/3/profile.json,data/generated/pages/models/llava-phi3-3-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-phi3-3.8b:4,llava-phi3-3-8b,llava-phi3,4,models/llava-phi3-3-8b/4/profile.json,data/generated/pages/models/llava-phi3-3-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-phi3-3.8b:5,llava-phi3-3-8b,llava-phi3,5,models/llava-phi3-3-8b/5/profile.json,data/generated/pages/models/llava-phi3-3-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-phi3-3.8b:6,llava-phi3-3-8b,llava-phi3,6,models/llava-phi3-3-8b/6/profile.json,data/generated/pages/models/llava-phi3-3-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,llava-phi3-3.8b:7,llava-phi3-3-8b,llava-phi3,7,models/llava-phi3-3-8b/7/profile.json,data/generated/pages/models/llava-phi3-3-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,magicoder-7b,magicoder-7b,magicoder,,models/magicoder-7b/model.json,data/generated/pages/models/magicoder-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,magicoder-7b:3,magicoder-7b,magicoder,3,models/magicoder-7b/3/profile.json,data/generated/pages/models/magicoder-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magicoder-7b:4,magicoder-7b,magicoder,4,models/magicoder-7b/4/profile.json,data/generated/pages/models/magicoder-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magicoder-7b:5,magicoder-7b,magicoder,5,models/magicoder-7b/5/profile.json,data/generated/pages/models/magicoder-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magicoder-7b:6,magicoder-7b,magicoder,6,models/magicoder-7b/6/profile.json,data/generated/pages/models/magicoder-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magicoder-7b:7,magicoder-7b,magicoder,7,models/magicoder-7b/7/profile.json,data/generated/pages/models/magicoder-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,magistral-24b,magistral-24b,magistral,,models/magistral-24b/model.json,data/generated/pages/models/magistral-24b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,magistral-24b:3,magistral-24b,magistral,3,models/magistral-24b/3/profile.json,data/generated/pages/models/magistral-24b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magistral-24b:4,magistral-24b,magistral,4,models/magistral-24b/4/profile.json,data/generated/pages/models/magistral-24b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magistral-24b:5,magistral-24b,magistral,5,models/magistral-24b/5/profile.json,data/generated/pages/models/magistral-24b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magistral-24b:6,magistral-24b,magistral,6,models/magistral-24b/6/profile.json,data/generated/pages/models/magistral-24b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,magistral-24b:7,magistral-24b,magistral,7,models/magistral-24b/7/profile.json,data/generated/pages/models/magistral-24b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,marco-o1-7b,marco-o1-7b,marco-o1,,models/marco-o1-7b/model.json,data/generated/pages/models/marco-o1-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,marco-o1-7b:3,marco-o1-7b,marco-o1,3,models/marco-o1-7b/3/profile.json,data/generated/pages/models/marco-o1-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,marco-o1-7b:4,marco-o1-7b,marco-o1,4,models/marco-o1-7b/4/profile.json,data/generated/pages/models/marco-o1-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,marco-o1-7b:5,marco-o1-7b,marco-o1,5,models/marco-o1-7b/5/profile.json,data/generated/pages/models/marco-o1-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,marco-o1-7b:6,marco-o1-7b,marco-o1,6,models/marco-o1-7b/6/profile.json,data/generated/pages/models/marco-o1-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,marco-o1-7b:7,marco-o1-7b,marco-o1,7,models/marco-o1-7b/7/profile.json,data/generated/pages/models/marco-o1-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,mathstral-7b,mathstral-7b,mathstral,,models/mathstral-7b/model.json,data/generated/pages/models/mathstral-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,mathstral-7b:3,mathstral-7b,mathstral,3,models/mathstral-7b/3/profile.json,data/generated/pages/models/mathstral-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mathstral-7b:4,mathstral-7b,mathstral,4,models/mathstral-7b/4/profile.json,data/generated/pages/models/mathstral-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mathstral-7b:5,mathstral-7b,mathstral,5,models/mathstral-7b/5/profile.json,data/generated/pages/models/mathstral-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mathstral-7b:6,mathstral-7b,mathstral,6,models/mathstral-7b/6/profile.json,data/generated/pages/models/mathstral-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,mathstral-7b:7,mathstral-7b,mathstral,7,models/mathstral-7b/7/profile.json,data/generated/pages/models/mathstral-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,medgemma-27b,medgemma-27b,medgemma,,models/medgemma-27b/model.json,data/generated/pages/models/medgemma-27b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,medgemma-27b:3,medgemma-27b,medgemma,3,models/medgemma-27b/3/profile.json,data/generated/pages/models/medgemma-27b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-27b:4,medgemma-27b,medgemma,4,models/medgemma-27b/4/profile.json,data/generated/pages/models/medgemma-27b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-27b:5,medgemma-27b,medgemma,5,models/medgemma-27b/5/profile.json,data/generated/pages/models/medgemma-27b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-27b:6,medgemma-27b,medgemma,6,models/medgemma-27b/6/profile.json,data/generated/pages/models/medgemma-27b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-27b:7,medgemma-27b,medgemma,7,models/medgemma-27b/7/profile.json,data/generated/pages/models/medgemma-27b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,medgemma-4b,medgemma-4b,medgemma,,models/medgemma-4b/model.json,data/generated/pages/models/medgemma-4b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,medgemma-4b:3,medgemma-4b,medgemma,3,models/medgemma-4b/3/profile.json,data/generated/pages/models/medgemma-4b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-4b:4,medgemma-4b,medgemma,4,models/medgemma-4b/4/profile.json,data/generated/pages/models/medgemma-4b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-4b:5,medgemma-4b,medgemma,5,models/medgemma-4b/5/profile.json,data/generated/pages/models/medgemma-4b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-4b:6,medgemma-4b,medgemma,6,models/medgemma-4b/6/profile.json,data/generated/pages/models/medgemma-4b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma-4b:7,medgemma-4b,medgemma,7,models/medgemma-4b/7/profile.json,data/generated/pages/models/medgemma-4b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,medgemma1.5-4b,medgemma1-5-4b,medgemma1.5,,models/medgemma1-5-4b/model.json,data/generated/pages/models/medgemma1-5-4b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,medgemma1.5-4b:3,medgemma1-5-4b,medgemma1.5,3,models/medgemma1-5-4b/3/profile.json,data/generated/pages/models/medgemma1-5-4b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma1.5-4b:4,medgemma1-5-4b,medgemma1.5,4,models/medgemma1-5-4b/4/profile.json,data/generated/pages/models/medgemma1-5-4b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma1.5-4b:5,medgemma1-5-4b,medgemma1.5,5,models/medgemma1-5-4b/5/profile.json,data/generated/pages/models/medgemma1-5-4b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma1.5-4b:6,medgemma1-5-4b,medgemma1.5,6,models/medgemma1-5-4b/6/profile.json,data/generated/pages/models/medgemma1-5-4b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medgemma1.5-4b:7,medgemma1-5-4b,medgemma1.5,7,models/medgemma1-5-4b/7/profile.json,data/generated/pages/models/medgemma1-5-4b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,meditron-70b,meditron-70b,meditron,,models/meditron-70b/model.json,data/generated/pages/models/meditron-70b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,meditron-70b:3,meditron-70b,meditron,3,models/meditron-70b/3/profile.json,data/generated/pages/models/meditron-70b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-70b:4,meditron-70b,meditron,4,models/meditron-70b/4/profile.json,data/generated/pages/models/meditron-70b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-70b:5,meditron-70b,meditron,5,models/meditron-70b/5/profile.json,data/generated/pages/models/meditron-70b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-70b:6,meditron-70b,meditron,6,models/meditron-70b/6/profile.json,data/generated/pages/models/meditron-70b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-70b:7,meditron-70b,meditron,7,models/meditron-70b/7/profile.json,data/generated/pages/models/meditron-70b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,meditron-7b,meditron-7b,meditron,,models/meditron-7b/model.json,data/generated/pages/models/meditron-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,meditron-7b:3,meditron-7b,meditron,3,models/meditron-7b/3/profile.json,data/generated/pages/models/meditron-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-7b:4,meditron-7b,meditron,4,models/meditron-7b/4/profile.json,data/generated/pages/models/meditron-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-7b:5,meditron-7b,meditron,5,models/meditron-7b/5/profile.json,data/generated/pages/models/meditron-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-7b:6,meditron-7b,meditron,6,models/meditron-7b/6/profile.json,data/generated/pages/models/meditron-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,meditron-7b:7,meditron-7b,meditron,7,models/meditron-7b/7/profile.json,data/generated/pages/models/meditron-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,medllama2-7b,medllama2-7b,medllama2,,models/medllama2-7b/model.json,data/generated/pages/models/medllama2-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,medllama2-7b:3,medllama2-7b,medllama2,3,models/medllama2-7b/3/profile.json,data/generated/pages/models/medllama2-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medllama2-7b:4,medllama2-7b,medllama2,4,models/medllama2-7b/4/profile.json,data/generated/pages/models/medllama2-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medllama2-7b:5,medllama2-7b,medllama2,5,models/medllama2-7b/5/profile.json,data/generated/pages/models/medllama2-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medllama2-7b:6,medllama2-7b,medllama2,6,models/medllama2-7b/6/profile.json,data/generated/pages/models/medllama2-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,medllama2-7b:7,medllama2-7b,medllama2,7,models/medllama2-7b/7/profile.json,data/generated/pages/models/medllama2-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,megadolphin-120b,megadolphin-120b,megadolphin,,models/megadolphin-120b/model.json,data/generated/pages/models/megadolphin-120b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,megadolphin-120b:3,megadolphin-120b,megadolphin,3,models/megadolphin-120b/3/profile.json,data/generated/pages/models/megadolphin-120b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,megadolphin-120b:4,megadolphin-120b,megadolphin,4,models/megadolphin-120b/4/profile.json,data/generated/pages/models/megadolphin-120b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,megadolphin-120b:5,megadolphin-120b,megadolphin,5,models/megadolphin-120b/5/profile.json,data/generated/pages/models/megadolphin-120b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,megadolphin-120b:6,megadolphin-120b,megadolphin,6,models/megadolphin-120b/6/profile.json,data/generated/pages/models/megadolphin-120b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,megadolphin-120b:7,megadolphin-120b,megadolphin,7,models/megadolphin-120b/7/profile.json,data/generated/pages/models/megadolphin-120b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minicpm-v-8b,minicpm-v-8b,minicpm-v,,models/minicpm-v-8b/model.json,data/generated/pages/models/minicpm-v-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minicpm-v-8b:3,minicpm-v-8b,minicpm-v,3,models/minicpm-v-8b/3/profile.json,data/generated/pages/models/minicpm-v-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v-8b:4,minicpm-v-8b,minicpm-v,4,models/minicpm-v-8b/4/profile.json,data/generated/pages/models/minicpm-v-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v-8b:5,minicpm-v-8b,minicpm-v,5,models/minicpm-v-8b/5/profile.json,data/generated/pages/models/minicpm-v-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v-8b:6,minicpm-v-8b,minicpm-v,6,models/minicpm-v-8b/6/profile.json,data/generated/pages/models/minicpm-v-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v-8b:7,minicpm-v-8b,minicpm-v,7,models/minicpm-v-8b/7/profile.json,data/generated/pages/models/minicpm-v-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minicpm-v4.5,minicpm-v4-5,minicpm-v4.5,,models/minicpm-v4-5/model.json,data/generated/pages/models/minicpm-v4-5/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5:3,minicpm-v4-5,minicpm-v4.5,3,models/minicpm-v4-5/3/profile.json,data/generated/pages/models/minicpm-v4-5/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5:4,minicpm-v4-5,minicpm-v4.5,4,models/minicpm-v4-5/4/profile.json,data/generated/pages/models/minicpm-v4-5/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5:5,minicpm-v4-5,minicpm-v4.5,5,models/minicpm-v4-5/5/profile.json,data/generated/pages/models/minicpm-v4-5/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5:6,minicpm-v4-5,minicpm-v4.5,6,models/minicpm-v4-5/6/profile.json,data/generated/pages/models/minicpm-v4-5/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5:7,minicpm-v4-5,minicpm-v4.5,7,models/minicpm-v4-5/7/profile.json,data/generated/pages/models/minicpm-v4-5/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minicpm-v4.5-8b,minicpm-v4-5-8b,minicpm-v4.5,,models/minicpm-v4-5-8b/model.json,data/generated/pages/models/minicpm-v4-5-8b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5-8b:3,minicpm-v4-5-8b,minicpm-v4.5,3,models/minicpm-v4-5-8b/3/profile.json,data/generated/pages/models/minicpm-v4-5-8b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5-8b:4,minicpm-v4-5-8b,minicpm-v4.5,4,models/minicpm-v4-5-8b/4/profile.json,data/generated/pages/models/minicpm-v4-5-8b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5-8b:5,minicpm-v4-5-8b,minicpm-v4.5,5,models/minicpm-v4-5-8b/5/profile.json,data/generated/pages/models/minicpm-v4-5-8b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5-8b:6,minicpm-v4-5-8b,minicpm-v4.5,6,models/minicpm-v4-5-8b/6/profile.json,data/generated/pages/models/minicpm-v4-5-8b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.5-8b:7,minicpm-v4-5-8b,minicpm-v4.5,7,models/minicpm-v4-5-8b/7/profile.json,data/generated/pages/models/minicpm-v4-5-8b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minicpm-v4.6,minicpm-v4-6,minicpm-v4.6,,models/minicpm-v4-6/model.json,data/generated/pages/models/minicpm-v4-6/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6:3,minicpm-v4-6,minicpm-v4.6,3,models/minicpm-v4-6/3/profile.json,data/generated/pages/models/minicpm-v4-6/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6:4,minicpm-v4-6,minicpm-v4.6,4,models/minicpm-v4-6/4/profile.json,data/generated/pages/models/minicpm-v4-6/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6:5,minicpm-v4-6,minicpm-v4.6,5,models/minicpm-v4-6/5/profile.json,data/generated/pages/models/minicpm-v4-6/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6:6,minicpm-v4-6,minicpm-v4.6,6,models/minicpm-v4-6/6/profile.json,data/generated/pages/models/minicpm-v4-6/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6:7,minicpm-v4-6,minicpm-v4.6,7,models/minicpm-v4-6/7/profile.json,data/generated/pages/models/minicpm-v4-6/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minicpm-v4.6-1b,minicpm-v4-6-1b,minicpm-v4.6,,models/minicpm-v4-6-1b/model.json,data/generated/pages/models/minicpm-v4-6-1b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6-1b:3,minicpm-v4-6-1b,minicpm-v4.6,3,models/minicpm-v4-6-1b/3/profile.json,data/generated/pages/models/minicpm-v4-6-1b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6-1b:4,minicpm-v4-6-1b,minicpm-v4.6,4,models/minicpm-v4-6-1b/4/profile.json,data/generated/pages/models/minicpm-v4-6-1b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6-1b:5,minicpm-v4-6-1b,minicpm-v4.6,5,models/minicpm-v4-6-1b/5/profile.json,data/generated/pages/models/minicpm-v4-6-1b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6-1b:6,minicpm-v4-6-1b,minicpm-v4.6,6,models/minicpm-v4-6-1b/6/profile.json,data/generated/pages/models/minicpm-v4-6-1b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minicpm-v4.6-1b:7,minicpm-v4-6-1b,minicpm-v4.6,7,models/minicpm-v4-6-1b/7/profile.json,data/generated/pages/models/minicpm-v4-6-1b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minimax-m2.5,minimax-m2-5,minimax-m2.5,,models/minimax-m2-5/model.json,data/generated/pages/models/minimax-m2-5/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.5:3,minimax-m2-5,minimax-m2.5,3,models/minimax-m2-5/3/profile.json,data/generated/pages/models/minimax-m2-5/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.5:4,minimax-m2-5,minimax-m2.5,4,models/minimax-m2-5/4/profile.json,data/generated/pages/models/minimax-m2-5/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.5:5,minimax-m2-5,minimax-m2.5,5,models/minimax-m2-5/5/profile.json,data/generated/pages/models/minimax-m2-5/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.5:6,minimax-m2-5,minimax-m2.5,6,models/minimax-m2-5/6/profile.json,data/generated/pages/models/minimax-m2-5/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.5:7,minimax-m2-5,minimax-m2.5,7,models/minimax-m2-5/7/profile.json,data/generated/pages/models/minimax-m2-5/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minimax-m2.7,minimax-m2-7,minimax-m2.7,,models/minimax-m2-7/model.json,data/generated/pages/models/minimax-m2-7/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.7:3,minimax-m2-7,minimax-m2.7,3,models/minimax-m2-7/3/profile.json,data/generated/pages/models/minimax-m2-7/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.7:4,minimax-m2-7,minimax-m2.7,4,models/minimax-m2-7/4/profile.json,data/generated/pages/models/minimax-m2-7/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.7:5,minimax-m2-7,minimax-m2.7,5,models/minimax-m2-7/5/profile.json,data/generated/pages/models/minimax-m2-7/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.7:6,minimax-m2-7,minimax-m2.7,6,models/minimax-m2-7/6/profile.json,data/generated/pages/models/minimax-m2-7/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m2.7:7,minimax-m2-7,minimax-m2.7,7,models/minimax-m2-7/7/profile.json,data/generated/pages/models/minimax-m2-7/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,minimax-m3,minimax-m3,minimax-m3,,models/minimax-m3/model.json,data/generated/pages/models/minimax-m3/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,minimax-m3:3,minimax-m3,minimax-m3,3,models/minimax-m3/3/profile.json,data/generated/pages/models/minimax-m3/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m3:4,minimax-m3,minimax-m3,4,models/minimax-m3/4/profile.json,data/generated/pages/models/minimax-m3/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m3:5,minimax-m3,minimax-m3,5,models/minimax-m3/5/profile.json,data/generated/pages/models/minimax-m3/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m3:6,minimax-m3,minimax-m3,6,models/minimax-m3/6/profile.json,data/generated/pages/models/minimax-m3/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,minimax-m3:7,minimax-m3,minimax-m3,7,models/minimax-m3/7/profile.json,data/generated/pages/models/minimax-m3/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,ministral-3-14b,ministral-3-14b,ministral-3,,models/ministral-3-14b/model.json,data/generated/pages/models/ministral-3-14b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,ministral-3-14b:3,ministral-3-14b,ministral-3,3,models/ministral-3-14b/3/profile.json,data/generated/pages/models/ministral-3-14b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-14b:4,ministral-3-14b,ministral-3,4,models/ministral-3-14b/4/profile.json,data/generated/pages/models/ministral-3-14b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,ministral-3-14b:5,ministral-3-14b,ministral-3,5,models/ministral-3-14b/5/profile.json,data/generated/pages/models/ministral-3-14b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
