size_slug,size_json_path,ollama_ref
9b-chat-q5-k-s,profiles/yi-coder/sizes/9b-chat-q5-k-s.json,yi-coder:9b-chat-q5_K_S
9b-chat-q50,profiles/yi-coder/sizes/9b-chat-q50.json,yi-coder:9b-chat-q5_0
9b-chat-q51,profiles/yi-coder/sizes/9b-chat-q51.json,yi-coder:9b-chat-q5_1
9b-chat-q6-k,profiles/yi-coder/sizes/9b-chat-q6-k.json,yi-coder:9b-chat-q6_K
9b-chat-q80,profiles/yi-coder/sizes/9b-chat-q80.json,yi-coder:9b-chat-q8_0
1.5b,profiles/yi-coder/sizes/1.5b.json,yi-coder:1.5b
1.5b-base,profiles/yi-coder/sizes/1.5b-base.json,yi-coder:1.5b-base
1.5b-base-fp16,profiles/yi-coder/sizes/1.5b-base-fp16.json,yi-coder:1.5b-base-fp16
1.5b-base-q2-k,profiles/yi-coder/sizes/1.5b-base-q2-k.json,yi-coder:1.5b-base-q2_K
1.5b-base-q3-k-l,profiles/yi-coder/sizes/1.5b-base-q3-k-l.json,yi-coder:1.5b-base-q3_K_L
1.5b-base-q3-k-m,profiles/yi-coder/sizes/1.5b-base-q3-k-m.json,yi-coder:1.5b-base-q3_K_M
1.5b-base-q3-k-s,profiles/yi-coder/sizes/1.5b-base-q3-k-s.json,yi-coder:1.5b-base-q3_K_S
1.5b-base-q4-k-m,profiles/yi-coder/sizes/1.5b-base-q4-k-m.json,yi-coder:1.5b-base-q4_K_M
1.5b-base-q4-k-s,profiles/yi-coder/sizes/1.5b-base-q4-k-s.json,yi-coder:1.5b-base-q4_K_S
1.5b-base-q40,profiles/yi-coder/sizes/1.5b-base-q40.json,yi-coder:1.5b-base-q4_0
1.5b-base-q41,profiles/yi-coder/sizes/1.5b-base-q41.json,yi-coder:1.5b-base-q4_1
1.5b-base-q5-k-m,profiles/yi-coder/sizes/1.5b-base-q5-k-m.json,yi-coder:1.5b-base-q5_K_M
1.5b-base-q5-k-s,profiles/yi-coder/sizes/1.5b-base-q5-k-s.json,yi-coder:1.5b-base-q5_K_S
1.5b-base-q50,profiles/yi-coder/sizes/1.5b-base-q50.json,yi-coder:1.5b-base-q5_0
1.5b-base-q51,profiles/yi-coder/sizes/1.5b-base-q51.json,yi-coder:1.5b-base-q5_1
1.5b-base-q6-k,profiles/yi-coder/sizes/1.5b-base-q6-k.json,yi-coder:1.5b-base-q6_K
1.5b-base-q80,profiles/yi-coder/sizes/1.5b-base-q80.json,yi-coder:1.5b-base-q8_0
1.5b-chat,profiles/yi-coder/sizes/1.5b-chat.json,yi-coder:1.5b-chat
1.5b-chat-fp16,profiles/yi-coder/sizes/1.5b-chat-fp16.json,yi-coder:1.5b-chat-fp16
1.5b-chat-q2-k,profiles/yi-coder/sizes/1.5b-chat-q2-k.json,yi-coder:1.5b-chat-q2_K
1.5b-chat-q3-k-l,profiles/yi-coder/sizes/1.5b-chat-q3-k-l.json,yi-coder:1.5b-chat-q3_K_L
1.5b-chat-q3-k-m,profiles/yi-coder/sizes/1.5b-chat-q3-k-m.json,yi-coder:1.5b-chat-q3_K_M
1.5b-chat-q3-k-s,profiles/yi-coder/sizes/1.5b-chat-q3-k-s.json,yi-coder:1.5b-chat-q3_K_S
1.5b-chat-q4-k-m,profiles/yi-coder/sizes/1.5b-chat-q4-k-m.json,yi-coder:1.5b-chat-q4_K_M
1.5b-chat-q4-k-s,profiles/yi-coder/sizes/1.5b-chat-q4-k-s.json,yi-coder:1.5b-chat-q4_K_S
1.5b-chat-q40,profiles/yi-coder/sizes/1.5b-chat-q40.json,yi-coder:1.5b-chat-q4_0
1.5b-chat-q41,profiles/yi-coder/sizes/1.5b-chat-q41.json,yi-coder:1.5b-chat-q4_1
1.5b-chat-q5-k-m,profiles/yi-coder/sizes/1.5b-chat-q5-k-m.json,yi-coder:1.5b-chat-q5_K_M
1.5b-chat-q5-k-s,profiles/yi-coder/sizes/1.5b-chat-q5-k-s.json,yi-coder:1.5b-chat-q5_K_S
1.5b-chat-q50,profiles/yi-coder/sizes/1.5b-chat-q50.json,yi-coder:1.5b-chat-q5_0
1.5b-chat-q51,profiles/yi-coder/sizes/1.5b-chat-q51.json,yi-coder:1.5b-chat-q5_1
1.5b-chat-q6-k,profiles/yi-coder/sizes/1.5b-chat-q6-k.json,yi-coder:1.5b-chat-q6_K
1.5b-chat-q80,profiles/yi-coder/sizes/1.5b-chat-q80.json,yi-coder:1.5b-chat-q8_0
latest,profiles/yi-coder/sizes/latest.json,yi-coder:latest
