size_slug,size_json_path,ollama_ref
33b-v1.1-q40,profiles/wizardcoder/sizes/33b-v1.1-q40.json,wizardcoder:33b-v1.1-q4_0
33b-v1.1-q41,profiles/wizardcoder/sizes/33b-v1.1-q41.json,wizardcoder:33b-v1.1-q4_1
33b-v1.1-q5-k-m,profiles/wizardcoder/sizes/33b-v1.1-q5-k-m.json,wizardcoder:33b-v1.1-q5_K_M
33b-v1.1-q5-k-s,profiles/wizardcoder/sizes/33b-v1.1-q5-k-s.json,wizardcoder:33b-v1.1-q5_K_S
33b-v1.1-q50,profiles/wizardcoder/sizes/33b-v1.1-q50.json,wizardcoder:33b-v1.1-q5_0
33b-v1.1-q51,profiles/wizardcoder/sizes/33b-v1.1-q51.json,wizardcoder:33b-v1.1-q5_1
33b-v1.1-q6-k,profiles/wizardcoder/sizes/33b-v1.1-q6-k.json,wizardcoder:33b-v1.1-q6_K
33b-v1.1-q80,profiles/wizardcoder/sizes/33b-v1.1-q80.json,wizardcoder:33b-v1.1-q8_0
13b-python,profiles/wizardcoder/sizes/13b-python.json,wizardcoder:13b-python
13b-python-fp16,profiles/wizardcoder/sizes/13b-python-fp16.json,wizardcoder:13b-python-fp16
13b-python-q2-k,profiles/wizardcoder/sizes/13b-python-q2-k.json,wizardcoder:13b-python-q2_K
13b-python-q3-k-l,profiles/wizardcoder/sizes/13b-python-q3-k-l.json,wizardcoder:13b-python-q3_K_L
13b-python-q3-k-m,profiles/wizardcoder/sizes/13b-python-q3-k-m.json,wizardcoder:13b-python-q3_K_M
13b-python-q3-k-s,profiles/wizardcoder/sizes/13b-python-q3-k-s.json,wizardcoder:13b-python-q3_K_S
13b-python-q4-k-m,profiles/wizardcoder/sizes/13b-python-q4-k-m.json,wizardcoder:13b-python-q4_K_M
13b-python-q4-k-s,profiles/wizardcoder/sizes/13b-python-q4-k-s.json,wizardcoder:13b-python-q4_K_S
13b-python-q40,profiles/wizardcoder/sizes/13b-python-q40.json,wizardcoder:13b-python-q4_0
13b-python-q41,profiles/wizardcoder/sizes/13b-python-q41.json,wizardcoder:13b-python-q4_1
13b-python-q5-k-m,profiles/wizardcoder/sizes/13b-python-q5-k-m.json,wizardcoder:13b-python-q5_K_M
13b-python-q5-k-s,profiles/wizardcoder/sizes/13b-python-q5-k-s.json,wizardcoder:13b-python-q5_K_S
13b-python-q50,profiles/wizardcoder/sizes/13b-python-q50.json,wizardcoder:13b-python-q5_0
13b-python-q51,profiles/wizardcoder/sizes/13b-python-q51.json,wizardcoder:13b-python-q5_1
13b-python-q6-k,profiles/wizardcoder/sizes/13b-python-q6-k.json,wizardcoder:13b-python-q6_K
13b-python-q80,profiles/wizardcoder/sizes/13b-python-q80.json,wizardcoder:13b-python-q8_0
7b-python,profiles/wizardcoder/sizes/7b-python.json,wizardcoder:7b-python
7b-python-fp16,profiles/wizardcoder/sizes/7b-python-fp16.json,wizardcoder:7b-python-fp16
7b-python-q2-k,profiles/wizardcoder/sizes/7b-python-q2-k.json,wizardcoder:7b-python-q2_K
7b-python-q3-k-l,profiles/wizardcoder/sizes/7b-python-q3-k-l.json,wizardcoder:7b-python-q3_K_L
7b-python-q3-k-m,profiles/wizardcoder/sizes/7b-python-q3-k-m.json,wizardcoder:7b-python-q3_K_M
7b-python-q3-k-s,profiles/wizardcoder/sizes/7b-python-q3-k-s.json,wizardcoder:7b-python-q3_K_S
7b-python-q4-k-m,profiles/wizardcoder/sizes/7b-python-q4-k-m.json,wizardcoder:7b-python-q4_K_M
7b-python-q4-k-s,profiles/wizardcoder/sizes/7b-python-q4-k-s.json,wizardcoder:7b-python-q4_K_S
7b-python-q40,profiles/wizardcoder/sizes/7b-python-q40.json,wizardcoder:7b-python-q4_0
7b-python-q41,profiles/wizardcoder/sizes/7b-python-q41.json,wizardcoder:7b-python-q4_1
7b-python-q5-k-m,profiles/wizardcoder/sizes/7b-python-q5-k-m.json,wizardcoder:7b-python-q5_K_M
7b-python-q5-k-s,profiles/wizardcoder/sizes/7b-python-q5-k-s.json,wizardcoder:7b-python-q5_K_S
7b-python-q50,profiles/wizardcoder/sizes/7b-python-q50.json,wizardcoder:7b-python-q5_0
7b-python-q51,profiles/wizardcoder/sizes/7b-python-q51.json,wizardcoder:7b-python-q5_1
7b-python-q6-k,profiles/wizardcoder/sizes/7b-python-q6-k.json,wizardcoder:7b-python-q6_K
7b-python-q80,profiles/wizardcoder/sizes/7b-python-q80.json,wizardcoder:7b-python-q8_0
latest,profiles/wizardcoder/sizes/latest.json,wizardcoder:latest
python,profiles/wizardcoder/sizes/python.json,wizardcoder:python
