size_slug,size_json_path,ollama_ref
13b-q80,profiles/nous-hermes/sizes/13b-q80.json,nous-hermes:13b-q8_0
7b,profiles/nous-hermes/sizes/7b.json,nous-hermes:7b
7b-llama2,profiles/nous-hermes/sizes/7b-llama2.json,nous-hermes:7b-llama2
7b-llama2-fp16,profiles/nous-hermes/sizes/7b-llama2-fp16.json,nous-hermes:7b-llama2-fp16
7b-llama2-q2-k,profiles/nous-hermes/sizes/7b-llama2-q2-k.json,nous-hermes:7b-llama2-q2_K
7b-llama2-q3-k-l,profiles/nous-hermes/sizes/7b-llama2-q3-k-l.json,nous-hermes:7b-llama2-q3_K_L
7b-llama2-q3-k-m,profiles/nous-hermes/sizes/7b-llama2-q3-k-m.json,nous-hermes:7b-llama2-q3_K_M
7b-llama2-q3-k-s,profiles/nous-hermes/sizes/7b-llama2-q3-k-s.json,nous-hermes:7b-llama2-q3_K_S
7b-llama2-q4-k-m,profiles/nous-hermes/sizes/7b-llama2-q4-k-m.json,nous-hermes:7b-llama2-q4_K_M
7b-llama2-q4-k-s,profiles/nous-hermes/sizes/7b-llama2-q4-k-s.json,nous-hermes:7b-llama2-q4_K_S
7b-llama2-q40,profiles/nous-hermes/sizes/7b-llama2-q40.json,nous-hermes:7b-llama2-q4_0
7b-llama2-q41,profiles/nous-hermes/sizes/7b-llama2-q41.json,nous-hermes:7b-llama2-q4_1
7b-llama2-q5-k-m,profiles/nous-hermes/sizes/7b-llama2-q5-k-m.json,nous-hermes:7b-llama2-q5_K_M
7b-llama2-q5-k-s,profiles/nous-hermes/sizes/7b-llama2-q5-k-s.json,nous-hermes:7b-llama2-q5_K_S
7b-llama2-q50,profiles/nous-hermes/sizes/7b-llama2-q50.json,nous-hermes:7b-llama2-q5_0
7b-llama2-q51,profiles/nous-hermes/sizes/7b-llama2-q51.json,nous-hermes:7b-llama2-q5_1
7b-llama2-q6-k,profiles/nous-hermes/sizes/7b-llama2-q6-k.json,nous-hermes:7b-llama2-q6_K
7b-llama2-q80,profiles/nous-hermes/sizes/7b-llama2-q80.json,nous-hermes:7b-llama2-q8_0
latest,profiles/nous-hermes/sizes/latest.json,nous-hermes:latest
