size_slug,size_json_path,ollama_ref
13b-v1.5-q4-k-s,profiles/llava/sizes/13b-v1.5-q4-k-s.json,llava:13b-v1.5-q4_K_S
13b-v1.5-q40,profiles/llava/sizes/13b-v1.5-q40.json,llava:13b-v1.5-q4_0
13b-v1.5-q41,profiles/llava/sizes/13b-v1.5-q41.json,llava:13b-v1.5-q4_1
13b-v1.5-q5-k-m,profiles/llava/sizes/13b-v1.5-q5-k-m.json,llava:13b-v1.5-q5_K_M
13b-v1.5-q5-k-s,profiles/llava/sizes/13b-v1.5-q5-k-s.json,llava:13b-v1.5-q5_K_S
13b-v1.5-q50,profiles/llava/sizes/13b-v1.5-q50.json,llava:13b-v1.5-q5_0
13b-v1.5-q51,profiles/llava/sizes/13b-v1.5-q51.json,llava:13b-v1.5-q5_1
13b-v1.5-q6-k,profiles/llava/sizes/13b-v1.5-q6-k.json,llava:13b-v1.5-q6_K
13b-v1.5-q80,profiles/llava/sizes/13b-v1.5-q80.json,llava:13b-v1.5-q8_0
13b-v1.6,profiles/llava/sizes/13b-v1.6.json,llava:13b-v1.6
13b-v1.6-vicuna-fp16,profiles/llava/sizes/13b-v1.6-vicuna-fp16.json,llava:13b-v1.6-vicuna-fp16
13b-v1.6-vicuna-q2-k,profiles/llava/sizes/13b-v1.6-vicuna-q2-k.json,llava:13b-v1.6-vicuna-q2_K
13b-v1.6-vicuna-q3-k-l,profiles/llava/sizes/13b-v1.6-vicuna-q3-k-l.json,llava:13b-v1.6-vicuna-q3_K_L
13b-v1.6-vicuna-q3-k-m,profiles/llava/sizes/13b-v1.6-vicuna-q3-k-m.json,llava:13b-v1.6-vicuna-q3_K_M
13b-v1.6-vicuna-q3-k-s,profiles/llava/sizes/13b-v1.6-vicuna-q3-k-s.json,llava:13b-v1.6-vicuna-q3_K_S
13b-v1.6-vicuna-q4-k-m,profiles/llava/sizes/13b-v1.6-vicuna-q4-k-m.json,llava:13b-v1.6-vicuna-q4_K_M
13b-v1.6-vicuna-q4-k-s,profiles/llava/sizes/13b-v1.6-vicuna-q4-k-s.json,llava:13b-v1.6-vicuna-q4_K_S
13b-v1.6-vicuna-q40,profiles/llava/sizes/13b-v1.6-vicuna-q40.json,llava:13b-v1.6-vicuna-q4_0
13b-v1.6-vicuna-q41,profiles/llava/sizes/13b-v1.6-vicuna-q41.json,llava:13b-v1.6-vicuna-q4_1
13b-v1.6-vicuna-q5-k-m,profiles/llava/sizes/13b-v1.6-vicuna-q5-k-m.json,llava:13b-v1.6-vicuna-q5_K_M
13b-v1.6-vicuna-q5-k-s,profiles/llava/sizes/13b-v1.6-vicuna-q5-k-s.json,llava:13b-v1.6-vicuna-q5_K_S
13b-v1.6-vicuna-q50,profiles/llava/sizes/13b-v1.6-vicuna-q50.json,llava:13b-v1.6-vicuna-q5_0
13b-v1.6-vicuna-q51,profiles/llava/sizes/13b-v1.6-vicuna-q51.json,llava:13b-v1.6-vicuna-q5_1
13b-v1.6-vicuna-q6-k,profiles/llava/sizes/13b-v1.6-vicuna-q6-k.json,llava:13b-v1.6-vicuna-q6_K
13b-v1.6-vicuna-q80,profiles/llava/sizes/13b-v1.6-vicuna-q80.json,llava:13b-v1.6-vicuna-q8_0
7b,profiles/llava/sizes/7b.json,llava:7b
7b-v1.5-fp16,profiles/llava/sizes/7b-v1.5-fp16.json,llava:7b-v1.5-fp16
7b-v1.5-q2-k,profiles/llava/sizes/7b-v1.5-q2-k.json,llava:7b-v1.5-q2_K
7b-v1.5-q3-k-l,profiles/llava/sizes/7b-v1.5-q3-k-l.json,llava:7b-v1.5-q3_K_L
7b-v1.5-q3-k-m,profiles/llava/sizes/7b-v1.5-q3-k-m.json,llava:7b-v1.5-q3_K_M
7b-v1.5-q3-k-s,profiles/llava/sizes/7b-v1.5-q3-k-s.json,llava:7b-v1.5-q3_K_S
7b-v1.5-q4-k-m,profiles/llava/sizes/7b-v1.5-q4-k-m.json,llava:7b-v1.5-q4_K_M
7b-v1.5-q4-k-s,profiles/llava/sizes/7b-v1.5-q4-k-s.json,llava:7b-v1.5-q4_K_S
7b-v1.5-q40,profiles/llava/sizes/7b-v1.5-q40.json,llava:7b-v1.5-q4_0
7b-v1.5-q41,profiles/llava/sizes/7b-v1.5-q41.json,llava:7b-v1.5-q4_1
7b-v1.5-q5-k-m,profiles/llava/sizes/7b-v1.5-q5-k-m.json,llava:7b-v1.5-q5_K_M
7b-v1.5-q5-k-s,profiles/llava/sizes/7b-v1.5-q5-k-s.json,llava:7b-v1.5-q5_K_S
7b-v1.5-q50,profiles/llava/sizes/7b-v1.5-q50.json,llava:7b-v1.5-q5_0
7b-v1.5-q51,profiles/llava/sizes/7b-v1.5-q51.json,llava:7b-v1.5-q5_1
7b-v1.5-q6-k,profiles/llava/sizes/7b-v1.5-q6-k.json,llava:7b-v1.5-q6_K
7b-v1.5-q80,profiles/llava/sizes/7b-v1.5-q80.json,llava:7b-v1.5-q8_0
7b-v1.6,profiles/llava/sizes/7b-v1.6.json,llava:7b-v1.6
7b-v1.6-mistral-fp16,profiles/llava/sizes/7b-v1.6-mistral-fp16.json,llava:7b-v1.6-mistral-fp16
7b-v1.6-mistral-q2-k,profiles/llava/sizes/7b-v1.6-mistral-q2-k.json,llava:7b-v1.6-mistral-q2_K
7b-v1.6-mistral-q3-k-l,profiles/llava/sizes/7b-v1.6-mistral-q3-k-l.json,llava:7b-v1.6-mistral-q3_K_L
7b-v1.6-mistral-q3-k-m,profiles/llava/sizes/7b-v1.6-mistral-q3-k-m.json,llava:7b-v1.6-mistral-q3_K_M
7b-v1.6-mistral-q3-k-s,profiles/llava/sizes/7b-v1.6-mistral-q3-k-s.json,llava:7b-v1.6-mistral-q3_K_S
7b-v1.6-mistral-q4-k-m,profiles/llava/sizes/7b-v1.6-mistral-q4-k-m.json,llava:7b-v1.6-mistral-q4_K_M
7b-v1.6-mistral-q4-k-s,profiles/llava/sizes/7b-v1.6-mistral-q4-k-s.json,llava:7b-v1.6-mistral-q4_K_S
7b-v1.6-mistral-q40,profiles/llava/sizes/7b-v1.6-mistral-q40.json,llava:7b-v1.6-mistral-q4_0
7b-v1.6-mistral-q41,profiles/llava/sizes/7b-v1.6-mistral-q41.json,llava:7b-v1.6-mistral-q4_1
7b-v1.6-mistral-q5-k-m,profiles/llava/sizes/7b-v1.6-mistral-q5-k-m.json,llava:7b-v1.6-mistral-q5_K_M
7b-v1.6-mistral-q5-k-s,profiles/llava/sizes/7b-v1.6-mistral-q5-k-s.json,llava:7b-v1.6-mistral-q5_K_S
7b-v1.6-mistral-q50,profiles/llava/sizes/7b-v1.6-mistral-q50.json,llava:7b-v1.6-mistral-q5_0
7b-v1.6-mistral-q51,profiles/llava/sizes/7b-v1.6-mistral-q51.json,llava:7b-v1.6-mistral-q5_1
7b-v1.6-mistral-q6-k,profiles/llava/sizes/7b-v1.6-mistral-q6-k.json,llava:7b-v1.6-mistral-q6_K
7b-v1.6-mistral-q80,profiles/llava/sizes/7b-v1.6-mistral-q80.json,llava:7b-v1.6-mistral-q8_0
7b-v1.6-vicuna-fp16,profiles/llava/sizes/7b-v1.6-vicuna-fp16.json,llava:7b-v1.6-vicuna-fp16
7b-v1.6-vicuna-q2-k,profiles/llava/sizes/7b-v1.6-vicuna-q2-k.json,llava:7b-v1.6-vicuna-q2_K
7b-v1.6-vicuna-q3-k-l,profiles/llava/sizes/7b-v1.6-vicuna-q3-k-l.json,llava:7b-v1.6-vicuna-q3_K_L
7b-v1.6-vicuna-q3-k-m,profiles/llava/sizes/7b-v1.6-vicuna-q3-k-m.json,llava:7b-v1.6-vicuna-q3_K_M
7b-v1.6-vicuna-q3-k-s,profiles/llava/sizes/7b-v1.6-vicuna-q3-k-s.json,llava:7b-v1.6-vicuna-q3_K_S
7b-v1.6-vicuna-q4-k-m,profiles/llava/sizes/7b-v1.6-vicuna-q4-k-m.json,llava:7b-v1.6-vicuna-q4_K_M
7b-v1.6-vicuna-q4-k-s,profiles/llava/sizes/7b-v1.6-vicuna-q4-k-s.json,llava:7b-v1.6-vicuna-q4_K_S
7b-v1.6-vicuna-q40,profiles/llava/sizes/7b-v1.6-vicuna-q40.json,llava:7b-v1.6-vicuna-q4_0
7b-v1.6-vicuna-q41,profiles/llava/sizes/7b-v1.6-vicuna-q41.json,llava:7b-v1.6-vicuna-q4_1
7b-v1.6-vicuna-q5-k-m,profiles/llava/sizes/7b-v1.6-vicuna-q5-k-m.json,llava:7b-v1.6-vicuna-q5_K_M
7b-v1.6-vicuna-q5-k-s,profiles/llava/sizes/7b-v1.6-vicuna-q5-k-s.json,llava:7b-v1.6-vicuna-q5_K_S
7b-v1.6-vicuna-q50,profiles/llava/sizes/7b-v1.6-vicuna-q50.json,llava:7b-v1.6-vicuna-q5_0
7b-v1.6-vicuna-q51,profiles/llava/sizes/7b-v1.6-vicuna-q51.json,llava:7b-v1.6-vicuna-q5_1
7b-v1.6-vicuna-q6-k,profiles/llava/sizes/7b-v1.6-vicuna-q6-k.json,llava:7b-v1.6-vicuna-q6_K
7b-v1.6-vicuna-q80,profiles/llava/sizes/7b-v1.6-vicuna-q80.json,llava:7b-v1.6-vicuna-q8_0
latest,profiles/llava/sizes/latest.json,llava:latest
v1.6,profiles/llava/sizes/v1.6.json,llava:v1.6
